city,date,sum,mean
41041,20200201,4.7298174,0.17517842
41041,20200202,4.305593,0.1594664
41041,20200203,5.0441184,0.1868192
41041,20200204,5.346353,0.19801308
41041,20200205,5.1354017,0.19020006
41041,20200206,5.209089,0.19292921
41041,20200207,5.4671783,0.20248808
41041,20200208,4.8607106,0.18002632
41041,20200209,4.331999,0.1604444
41041,20200210,5.0390167,0.18663025
41041,20200211,5.192051,0.19229819
41041,20200212,5.223473,0.19346197
41041,20200213,5.456635,0.2020976
41041,20200214,5.956305,0.22060388
41041,20200215,5.017151,0.1858204
41041,20200216,4.377547,0.16213137
41041,20200217,5.009521,0.18553782
41041,20200218,5.5008507,0.20373522
41041,20200219,5.5296836,0.2048031
41041,20200220,5.561211,0.20597078
41041,20200221,5.6320987,0.20859624
41041,20200222,4.9978647,0.1851061
41041,20200223,4.6939654,0.17385057
41041,20200224,5.1760006,0.19170372
41041,20200225,5.3704915,0.19890709
41041,20200226,5.3958697,0.19984703
41041,20200227,5.66175,0.20969445
41041,20200228,5.722531,0.2119456
41041,20200229,4.9672847,0.1839735
41043,20200201,2777.935,39.125847
41043,20200202,2528.7778,35.61659
41043,20200203,2962.5315,41.725796
41043,20200204,3140.0415,44.225937
41043,20200205,3016.1443,42.480904
41043,20200206,3059.4224,43.090454
41043,20200207,3211.0051,45.225426
41043,20200208,2854.8115,40.208614
41043,20200209,2544.2866,35.835022
41043,20200210,2959.5354,41.683598
41043,20200211,3049.416,42.94952
41043,20200212,3067.8706,43.209446
41043,20200213,3204.813,45.13821
41043,20200214,3498.2805,49.271557
41043,20200215,2946.6929,41.502716
41043,20200216,2571.0386,36.21181
41043,20200217,2942.2114,41.439598
41043,20200218,3230.781,45.50396
41043,20200219,3247.715,45.742466
41043,20200220,3266.2324,46.003273
41043,20200221,3307.866,46.58966
41043,20200222,2935.3657,41.343178
41043,20200223,2756.8782,38.82927
41043,20200224,3039.9893,42.81675
41043,20200225,3154.2178,44.425602
41043,20200226,3169.1235,44.635544
41043,20200227,3325.2812,46.834946
41043,20200228,3360.9795,47.337738
41043,20200229,2917.4045,41.090206
41045,20200201,2558.5078,9.170279
41045,20200202,2329.031,8.347781
41045,20200203,2728.523,9.779653
41045,20200204,2892.0112,10.365632
41045,20200205,2777.901,9.956634
41045,20200206,2817.7607,10.099501
41045,20200207,2957.3696,10.599891
41045,20200208,2629.3115,9.424056
41045,20200209,2343.315,8.398978
41045,20200210,2725.7632,9.76976
41045,20200211,2808.5444,10.066467
41045,20200212,2825.5415,10.127389
41045,20200213,2951.6665,10.57945
41045,20200214,3221.9536,11.548221
41045,20200215,2713.935,9.7273655
41045,20200216,2367.9536,8.487288
41045,20200217,2709.808,9.712574
41045,20200218,2975.5837,10.6651745
41045,20200219,2991.1804,10.721077
41045,20200220,3008.2344,10.782202
41045,20200221,3046.58,10.9196415
41045,20200222,2703.503,9.689975
41045,20200223,2539.114,9.100767
41045,20200224,2799.8623,10.035349
41045,20200225,2905.0679,10.41243
41045,20200226,2918.7961,10.461635
41045,20200227,3062.6194,10.97713
41045,20200228,3095.4976,11.094974
41045,20200229,2686.961,9.630684
41047,20200201,2690.6873,74.74131
41047,20200202,2449.3552,68.03764
41047,20200203,2869.4863,79.707954
41047,20200204,3041.4207,84.48391
41047,20200205,2921.4148,81.15041
41047,20200206,2963.334,82.314835
41047,20200207,3110.1553,86.3932
41047,20200208,2765.1492,76.8097
41047,20200209,2464.377,68.45492
41047,20200210,2866.5837,79.62733
41047,20200211,2953.6416,82.0456
41047,20200212,2971.5168,82.54214
